"County","FIPS","Region","Definition","Strata","Race","Year","Mean","LL95","UL95","Numerator","Denominator"
"Santa Barbara",6083,"Central Coast","Population living in sea level rise inundation areas","none","AIAN","2009",1.291304,0.7758554,1.8067526,23.7987323,1843
"Santa Barbara",6083,"Central Coast","Population living in sea level rise inundation areas","none","Asian","2009",2.4422262,2.226078,2.6583744,478.4565352,19591
"Santa Barbara",6083,"Central Coast","Population living in sea level rise inundation areas","none","AfricanAm","2009",1.5704337,1.2840823,1.8567852,113.7308108,7242
"Santa Barbara",6083,"Central Coast","Population living in sea level rise inundation areas","none","Latino","2009",0.738906,0.6995258,0.7782862,1342.4961249,181687
"Santa Barbara",6083,"Central Coast","Population living in sea level rise inundation areas","none","NHOPI","2009",1.2043732,0.3844918,2.0242546,8.1897377,680
"Santa Barbara",6083,"Central Coast","Population living in sea level rise inundation areas","none","White","2009",1.2215432,1.1737723,1.2693141,2481.2229887,203122
"Santa Barbara",6083,"Central Coast","Population living in sea level rise inundation areas","none","Multiple","2009",1.6265461,1.3643299,1.8887622,145.4132186,8940
"Santa Barbara",6083,"Central Coast","Population living in sea level rise inundation areas","none","Other","2009",1.2064711,0.4451546,1.9677876,9.531122,790
"Santa Barbara",6083,"Central Coast","Population living in sea level rise inundation areas","none","Total","2009",1.0858442,1.0546453,1.1170431,4602.8392703,423895
"Santa Clara",6085,"Bay Area","Population living in sea level rise inundation areas","none","AIAN","2009",1.6595543,1.2657144,2.0533942,67.0791836,4042
"Santa Clara",6085,"Bay Area","Population living in sea level rise inundation areas","none","Asian","2009",2.9449008,2.9008354,2.9889661,16652.4126176,565466
"Santa Clara",6085,"Bay Area","Population living in sea level rise inundation areas","none","AfricanAm","2009",2.8008336,2.643652,2.9580152,1185.6208609,42331
"Santa Clara",6085,"Bay Area","Population living in sea level rise inundation areas","none","Latino","2009",1.2314514,1.2002258,1.262677,5901.2383666,479210
"Santa Clara",6085,"Bay Area","Population living in sea level rise inundation areas","none","NHOPI","2009",2.1986959,1.8351983,2.5621935,137.4624677,6252
"Santa Clara",6085,"Bay Area","Population living in sea level rise inundation areas","none","White","2009",2.2075435,2.171172,2.243915,13839.2889165,626909
"Santa Clara",6085,"Bay Area","Population living in sea level rise inundation areas","none","Multiple","2009",2.7117124,2.5741473,2.8492774,1452.2575598,53555
"Santa Clara",6085,"Bay Area","Population living in sea level rise inundation areas","none","Other","2009",3.6650563,3.0735758,4.2565368,142.094232,3877
"Santa Clara",6085,"Bay Area","Population living in sea level rise inundation areas","none","Total","2009",2.2101777,2.18859,2.2317654,39377.4542047,1781642
"Santa Cruz",6087,"Central Coast","Population living in sea level rise inundation areas","none","AIAN","2009",8.1570271,6.4415869,9.8724672,79.7757246,978
"Santa Cruz",6087,"Central Coast","Population living in sea level rise inundation areas","none","Asian","2009",6.7288473,6.253225,7.2044696,717.1605433,10658
"Santa Cruz",6087,"Central Coast","Population living in sea level rise inundation areas","none","AfricanAm","2009",9.9268311,8.7058249,11.1478373,228.7141894,2304
"Santa Cruz",6087,"Central Coast","Population living in sea level rise inundation areas","none","Latino","2009",9.813007,9.611935,10.0140791,8251.953865,84092
"Santa Cruz",6087,"Central Coast","Population living in sea level rise inundation areas","none","NHOPI","2009",5.6937174,3.0358524,8.3515823,16.6256547,292
"Santa Cruz",6087,"Central Coast","Population living in sea level rise inundation areas","none","White","2009",4.5474531,4.444196,4.6507102,7112.0802295,156397
"Santa Cruz",6087,"Central Coast","Population living in sea level rise inundation areas","none","Multiple","2009",6.0327689,5.4769429,6.5885949,425.2498815,7049
"Santa Cruz",6087,"Central Coast","Population living in sea level rise inundation areas","none","Other","2009",7.2416908,5.1882757,9.295106,44.3191478,612
"Santa Cruz",6087,"Central Coast","Population living in sea level rise inundation areas","none","Total","2009",6.4317976,6.3379292,6.525666,16875.8792357,262382
"Shasta",6089,"North","Population living in sea level rise inundation areas","none","AIAN","2009",0,NA,NA,0,4162
"Shasta",6089,"North","Population living in sea level rise inundation areas","none","Asian","2009",0,NA,NA,0,4297
"Shasta",6089,"North","Population living in sea level rise inundation areas","none","AfricanAm","2009",0,NA,NA,0,1438
"Shasta",6089,"North","Population living in sea level rise inundation areas","none","Latino","2009",0,NA,NA,0,14878
"Shasta",6089,"North","Population living in sea level rise inundation areas","none","NHOPI","2009",0,NA,NA,0,232
"Shasta",6089,"North","Population living in sea level rise inundation areas","none","White","2009",0,NA,NA,0,146044
"Shasta",6089,"North","Population living in sea level rise inundation areas","none","Multiple","2009",0,NA,NA,0,5960
"Shasta",6089,"North","Population living in sea level rise inundation areas","none","Other","2009",0,NA,NA,0,212
"Shasta",6089,"North","Population living in sea level rise inundation areas","none","Total","2009",0,NA,NA,0,177223
"Sierra",6091,"North Sierra","Population living in sea level rise inundation areas","none","AIAN","2009",0,NA,NA,0,41
"Sierra",6091,"North Sierra","Population living in sea level rise inundation areas","none","Asian","2009",0,NA,NA,0,12
"Sierra",6091,"North Sierra","Population living in sea level rise inundation areas","none","AfricanAm","2009",0,NA,NA,0,5
"Sierra",6091,"North Sierra","Population living in sea level rise inundation areas","none","Latino","2009",0,NA,NA,0,269
"Sierra",6091,"North Sierra","Population living in sea level rise inundation areas","none","NHOPI","2009",0,NA,NA,0,2
"Sierra",6091,"North Sierra","Population living in sea level rise inundation areas","none","White","2009",0,NA,NA,0,2855
"Sierra",6091,"North Sierra","Population living in sea level rise inundation areas","none","Multiple","2009",0,NA,NA,0,55
"Sierra",6091,"North Sierra","Population living in sea level rise inundation areas","none","Other","2009",0,NA,NA,0,1
"Sierra",6091,"North Sierra","Population living in sea level rise inundation areas","none","Total","2009",0,NA,NA,0,3240
"Siskiyou",6093,"North","Population living in sea level rise inundation areas","none","AIAN","2009",0,NA,NA,0,1549
"Siskiyou",6093,"North","Population living in sea level rise inundation areas","none","Asian","2009",0,NA,NA,0,528
"Siskiyou",6093,"North","Population living in sea level rise inundation areas","none","AfricanAm","2009",0,NA,NA,0,552
"Siskiyou",6093,"North","Population living in sea level rise inundation areas","none","Latino","2009",0,NA,NA,0,4615
"Siskiyou",6093,"North","Population living in sea level rise inundation areas","none","NHOPI","2009",0,NA,NA,0,69
"Siskiyou",6093,"North","Population living in sea level rise inundation areas","none","White","2009",0,NA,NA,0,35683
"Siskiyou",6093,"North","Population living in sea level rise inundation areas","none","Multiple","2009",0,NA,NA,0,1840
"Siskiyou",6093,"North","Population living in sea level rise inundation areas","none","Other","2009",0,NA,NA,0,64
"Siskiyou",6093,"North","Population living in sea level rise inundation areas","none","Total","2009",0,NA,NA,0,44900
"Solano",6095,"Bay Area","Population living in sea level rise inundation areas","none","AIAN","2009",5.2810663,4.2657243,6.2964082,98.4390754,1864
"Solano",6095,"Bay Area","Population living in sea level rise inundation areas","none","Asian","2009",6.0949805,5.9019787,6.2879822,3597.6841188,59027
"Solano",6095,"Bay Area","Population living in sea level rise inundation areas","none","AfricanAm","2009",4.7957714,4.6229747,4.9685681,2817.1800047,58743
"Solano",6095,"Bay Area","Population living in sea level rise inundation areas","none","Latino","2009",4.2111546,4.0862676,4.3360415,4184.0347412,99356
"Solano",6095,"Bay Area","Population living in sea level rise inundation areas","none","NHOPI","2009",4.1951558,3.5051538,4.8851579,136.0489027,3243
"Solano",6095,"Bay Area","Population living in sea level rise inundation areas","none","White","2009",2.9503564,2.869591,3.0311218,4975.1269803,168628
"Solano",6095,"Bay Area","Population living in sea level rise inundation areas","none","Multiple","2009",3.7383818,3.4819286,3.994835,785.8078571,21020
"Solano",6095,"Bay Area","Population living in sea level rise inundation areas","none","Other","2009",2.8193632,1.9711612,3.6675652,41.2472831,1463
"Solano",6095,"Bay Area","Population living in sea level rise inundation areas","none","Total","2009",4.0246306,3.9647145,4.0845466,16635.5689633,413344
"Sonoma",6097,"Bay Area","Population living in sea level rise inundation areas","none","AIAN","2009",0.267924,0.098687,0.437161,9.6023954,3584
"Sonoma",6097,"Bay Area","Population living in sea level rise inundation areas","none","Asian","2009",0.5131144,0.4080836,0.6181453,91.2163548,17777
"Sonoma",6097,"Bay Area","Population living in sea level rise inundation areas","none","AfricanAm","2009",0.5409322,0.3661942,0.7156702,36.6157006,6769
"Sonoma",6097,"Bay Area","Population living in sea level rise inundation areas","none","Latino","2009",0.450927,0.4130862,0.4887678,543.0514134,120430
"Sonoma",6097,"Bay Area","Population living in sea level rise inundation areas","none","NHOPI","2009",0.1615076,0,0.3693465,2.3160186,1434
"Sonoma",6097,"Bay Area","Population living in sea level rise inundation areas","none","White","2009",0.4719334,0.4481882,0.4956786,1510.3142306,320027
"Sonoma",6097,"Bay Area","Population living in sea level rise inundation areas","none","Multiple","2009",0.5290142,0.4040448,0.6539836,68.4755953,12944
"Sonoma",6097,"Bay Area","Population living in sea level rise inundation areas","none","Other","2009",0.3856242,0,0.7876592,3.520749,913
"Sonoma",6097,"Bay Area","Population living in sea level rise inundation areas","none","Total","2009",0.4681164,0.4488835,0.4873494,2265.1124577,483878
"Stanislaus",6099,"Northern Central Valley","Population living in sea level rise inundation areas","none","AIAN","2009",0,NA,NA,0,2870
"Stanislaus",6099,"Northern Central Valley","Population living in sea level rise inundation areas","none","Asian","2009",0,NA,NA,0,24712
"Stanislaus",6099,"Northern Central Valley","Population living in sea level rise inundation areas","none","AfricanAm","2009",0,NA,NA,0,13065
"Stanislaus",6099,"Northern Central Valley","Population living in sea level rise inundation areas","none","Latino","2009",0,NA,NA,0,215658
"Stanislaus",6099,"Northern Central Valley","Population living in sea level rise inundation areas","none","NHOPI","2009",0,NA,NA,0,3016
"Stanislaus",6099,"Northern Central Valley","Population living in sea level rise inundation areas","none","White","2009",0,NA,NA,0,240423
"Stanislaus",6099,"Northern Central Valley","Population living in sea level rise inundation areas","none","Multiple","2009",0,NA,NA,0,13867
"Stanislaus",6099,"Northern Central Valley","Population living in sea level rise inundation areas","none","Other","2009",0,NA,NA,0,842
"Stanislaus",6099,"Northern Central Valley","Population living in sea level rise inundation areas","none","Total","2009",0,NA,NA,0,514453
"Sutter",6101,"Northern Central Valley","Population living in sea level rise inundation areas","none","AIAN","2009",0,NA,NA,0,925
"Sutter",6101,"Northern Central Valley","Population living in sea level rise inundation areas","none","Asian","2009",0,NA,NA,0,13442
"Sutter",6101,"Northern Central Valley","Population living in sea level rise inundation areas","none","AfricanAm","2009",0,NA,NA,0,1713
"Sutter",6101,"Northern Central Valley","Population living in sea level rise inundation areas","none","Latino","2009",0,NA,NA,0,27251
"Sutter",6101,"Northern Central Valley","Population living in sea level rise inundation areas","none","NHOPI","2009",0,NA,NA,0,256
"Sutter",6101,"Northern Central Valley","Population living in sea level rise inundation areas","none","White","2009",0,NA,NA,0,47782
"Sutter",6101,"Northern Central Valley","Population living in sea level rise inundation areas","none","Multiple","2009",0,NA,NA,0,3178
"Sutter",6101,"Northern Central Valley","Population living in sea level rise inundation areas","none","Other","2009",0,NA,NA,0,190
"Sutter",6101,"Northern Central Valley","Population living in sea level rise inundation areas","none","Total","2009",0,NA,NA,0,94737
"Tehama",6103,"Northern Central Valley","Population living in sea level rise inundation areas","none","AIAN","2009",0,NA,NA,0,1205
